county,year,month,cases,recipients,adult recipients,child recipients,payments,average per case,average per person,avg. recipients per case,ln_cases,ln_recipients,ln_payments,adult_share,child_share
Delta,2025,5,2486.0,4453.0,2952.0,1501.0,689872.0,277.50281576830247,154.92297327644286,1.7912308930008045,7.818430272070656,8.401333305321703,13.444261352118469,0.6629238715472715,0.3370761284527285
Delta,2025,6,2481.0,4441.0,2935.0,1506.0,703378.0,283.50584441757354,158.38279666741724,1.7900040306328093,7.816416983691801,8.398634855292102,13.463649721876653,0.660887187570367,0.339112812429633
Delta,2025,7,2488.0,4417.0,2922.0,1495.0,711068.0,285.7990353697749,160.98437853746887,1.7753215434083602,7.81923445385907,8.393216011596527,13.47452334415591,0.6615349784921892,0.3384650215078107
Delta,2025,8,2468.0,4380.0,2901.0,1479.0,710412.0,287.8492706645057,162.19452054794522,1.7747163695299837,7.811163385025279,8.384804003370492,13.473600362409323,0.6623287671232877,0.3376712328767123
Delta,2025,9,2453.0,4334.0,2878.0,1456.0,700532.0,285.58173664900124,161.63636363636363,1.7668161434977578,7.8050670442584895,8.374246182096304,13.459595325371783,0.6640516843562528,0.3359483156437471
Delta,2025,10,2430.0,4290.0,2853.0,1437.0,707063.0,290.9724279835391,164.8165501165501,1.7654320987654322,7.795646536334594,8.364042011922063,13.468875049819637,0.6650349650349651,0.334965034965035
Delta,2025,11,2397.0,4246.0,2826.0,1420.0,708380.0,295.5277430120985,166.8346679227508,1.7713808927826449,7.781973234434385,8.353732642263202,13.470735951855339,0.6655675930287329,0.3344324069712671
Delta,2025,12,2377.0,4196.0,2806.0,1390.0,685352.0,288.32646192679846,163.3346043851287,1.7652503155237695,7.773594467360194,8.341886969516187,13.437687853872239,0.6687321258341278,0.3312678741658723
Dickinson,2014,10,1718.0,3201.0,2047.0,1154.0,361824.0,210.60768335273573,113.03467666354264,1.8632130384167638,7.4489161025442,8.071218539969863,12.798913184734971,0.6394876601062168,0.3605123398937832
Dickinson,2014,11,1696.0,3133.0,2018.0,1115.0,347882.0,205.1191037735849,111.03798276412384,1.8472877358490567,7.4360278163518485,8.049746290952191,12.759618620796063,0.6441110756463454,0.35588892435365466
Dickinson,2014,12,1692.0,3151.0,2032.0,1119.0,346879.0,205.0112293144208,110.08536972389717,1.862293144208038,7.433666540166168,8.055475141757274,12.75673129494788,0.6448746429704856,0.3551253570295144
Dickinson,2015,1,1698.0,3154.0,2035.0,1119.0,341843.0,201.32096584216725,108.38395688015218,1.8574793875147233,7.437206366871292,8.056426767522984,12.74210684631497,0.6452124286620164,0.3547875713379835
Dickinson,2015,2,1695.0,3136.0,2021.0,1115.0,348669.0,205.70442477876105,111.1827168367347,1.8501474926253687,7.43543801981455,8.0507033814703,12.761878327077115,0.6444515306122449,0.3555484693877551
Dickinson,2015,3,1686.0,3124.0,2012.0,1112.0,348588.0,206.7544483985765,111.58386683738796,1.8529062870699882,7.430114138561801,8.046869510959576,12.761645988067642,0.6440460947503202,0.3559539052496799
Dickinson,2015,4,1668.0,3071.0,1980.0,1091.0,343875.0,206.16007194244605,111.97492673396287,1.841127098321343,7.419380582918692,8.029758520440822,12.748033498226876,0.6447411266688375,0.35525887333116246
Dickinson,2015,5,1660.0,3051.0,1965.0,1086.0,344979.0,207.81867469879518,113.070796460177,1.8379518072289156,7.414572881350589,8.02322468471667,12.751238824595653,0.6440511307767945,0.3559488692232055
Dickinson,2015,6,1657.0,3056.0,1958.0,1098.0,340321.0,205.3838261919131,111.36158376963351,1.844296922148461,7.4127640174265625,8.024862150286411,12.737644568840654,0.6407068062827225,0.35929319371727747
Dickinson,2015,7,1637.0,3013.0,1934.0,1079.0,330508.0,201.8985949908369,109.69399269830734,1.8405620036652413,7.400620577371135,8.0106915391303,12.70838614372979,0.641885164288085,0.35811483571191505
Dickinson,2015,8,1623.0,2977.0,1917.0,1060.0,324514.0,199.94701170671595,109.0070540812899,1.8342575477510783,7.392031567514591,7.998671361015776,12.690083957493018,0.6439368491770239,0.3560631508229761
Dickinson,2015,9,1618.0,2961.0,1914.0,1047.0,322767.0,199.48516687268233,109.00607902735563,1.8300370828182941,7.388946097618437,7.993282328101591,12.684685979668767,0.646403242147923,0.353596757852077
Dickinson,2015,10,1607.0,2925.0,1893.0,1032.0,314725.0,195.8462974486621,107.5982905982906,1.820161792159303,7.382124365737512,7.981049759665957,12.65945452063446,0.6471794871794871,0.3528205128205128
Dickinson,2015,11,1615.0,2936.0,1905.0,1031.0,315028.0,195.0637770897833,107.2983651226158,1.8179566563467493,7.387090235656757,7.984803389734406,12.660416802746276,0.648841961852861,0.351158038147139
Dickinson,2015,12,1600.0,2913.0,1902.0,1011.0,311692.0,194.8075,107.0003432887058,1.820625,7.3777589082278725,7.976938756959434,12.649770799721855,0.6529351184346035,0.3470648815653965
Dickinson,2016,1,1614.0,2946.0,1921.0,1025.0,315700.0,195.60099132589838,107.1622539035981,1.825278810408922,7.3864708488298945,7.988203597022576,12.662547674546083,0.6520706042090971,0.34792939579090293
Dickinson,2016,2,1626.0,2946.0,1928.0,1018.0,317603.0,195.3277982779828,107.80821452817379,1.811808118081181,7.3938782901077555,7.988203597022576,12.668557454154335,0.6544467073998642,0.3455532926001358
Dickinson,2016,3,1631.0,2940.0,1925.0,1015.0,314884.0,193.06192519926427,107.10340136054421,1.8025751072961373,7.396948602621014,7.986164860332727,12.659959596017373,0.6547619047619048,0.34523809523809523
Dickinson,2016,4,1621.0,2917.0,1905.0,1012.0,310842.0,191.75940777297964,106.56222146040453,1.7995064774830352,7.390798521735676,7.978310969867722,12.647040023480836,0.6530682207747686,0.3469317792252314
Dickinson,2016,5,1602.0,2868.0,1887.0,981.0,306323.0,191.21285892634208,106.80718270571828,1.7902621722846441,7.379008127628304,7.961370201719511,12.63239537978303,0.6579497907949791,0.34205020920502094
Dickinson,2016,6,1572.0,2811.0,1860.0,951.0,295448.0,187.9440203562341,105.10423336890786,1.7881679389312977,7.360103972989152,7.941295570906532,12.596248127415995,0.6616862326574173,0.3383137673425827
Dickinson,2016,7,1561.0,2769.0,1840.0,929.0,286215.0,183.3536194746957,103.36403033586132,1.7738629083920563,7.353081920515432,7.926241523170962,12.564498555632552,0.6644998194293968,0.3355001805706031
Dickinson,2016,8,1526.0,2704.0,1802.0,902.0,282367.0,185.03735255570118,104.42566568047337,1.7719528178243775,7.330405211844402,7.902487437162855,12.550962922249006,0.6664201183431953,0.33357988165680474
Dickinson,2016,9,1525.0,2709.0,1802.0,907.0,276801.0,181.5088524590164,102.17829457364341,1.7763934426229508,7.329749689041512,7.904334842085095,12.53105411543589,0.6651901070505721,0.3348098929494278
Dickinson,2016,10,1522.0,2671.0,1780.0,891.0,271233.0,178.20827858081472,101.54736053912393,1.754927726675427,7.3277805384216315,7.890208213109961,12.510733509061724,0.6664170722575814,0.33358292774241854
Dickinson,2016,11,1519.0,2654.0,1771.0,883.0,269909.0,177.68861092824227,101.69894498869631,1.7472021066491112,7.325807502595773,7.8838232148921525,12.505840144133728,0.6672946495855313,0.33270535041446875
Dickinson,2016,12,1498.0,2603.0,1751.0,852.0,269647.0,180.00467289719626,103.5908567038033,1.7376502002670227,7.311886164077165,7.864419904994565,12.504868975170385,0.6726853630426431,0.3273146369573569
Dickinson,2017,1,1483.0,2557.0,1727.0,830.0,261634.0,176.422117329737,102.32068830660931,1.7242076871207013,7.301822342137932,7.846589975291186,12.474701859538849,0.6754008603832616,0.32459913961673836
Dickinson,2017,2,1489.0,2587.0,1735.0,852.0,264697.0,177.76830087306917,102.31812910707383,1.7374076561450638,7.305860032684009,7.8582541821860294,12.486341054565777,0.6706609972941632,0.3293390027058369
Dickinson,2017,3,1479.0,2559.0,1714.0,845.0,264985.0,179.16497633536173,103.55021492770614,1.7302231237322516,7.2991214627108,7.847371836159788,12.48742849959272,0.6697928878468151,0.3302071121531848
Dickinson,2017,4,1487.0,2598.0,1729.0,869.0,264870.0,178.12373907195695,101.95150115473442,1.7471418964357768,7.304515946460155,7.862497197230545,12.486994418563738,0.6655119322555813,0.3344880677444188
Dickinson,2017,5,1475.0,2568.0,1721.0,847.0,266193.0,180.4698305084746,103.65771028037383,1.7410169491525425,7.29641326877392,7.850882664809852,12.491976888579371,0.6701713395638629,0.32982866043613707
Dickinson,2017,6,1443.0,2531.0,1686.0,845.0,262121.0,181.65003465003466,103.56420387198736,1.753984753984754,7.274479558773871,7.836369760545124,12.476561508192699,0.6661398656657448,0.3338601343342552
Dickinson,2017,7,1426.0,2497.0,1663.0,834.0,260927.0,182.97826086956522,104.49619543452143,1.7510518934081347,7.262628600974241,7.822845290279774,12.471995953696723,0.6659991990388466,0.33400080096115337
Dickinson,2017,8,1418.0,2477.0,1644.0,833.0,265864.0,187.49224259520452,107.33306419055309,1.7468265162200283,7.257002707092073,7.814803429489359,12.490740178821083,0.6637060960839726,0.3362939039160274
Dickinson,2017,9,1398.0,2430.0,1617.0,813.0,263628.0,188.57510729613733,108.4888888888889,1.738197424892704,7.242797922793756,7.795646536334594,12.48229429751718,0.6654320987654321,0.3345679012345679
Dickinson,2017,10,1393.0,2413.0,1606.0,807.0,258230.0,185.37688442211055,107.01616245337753,1.732232591529074,7.239214973779806,7.7886260656250315,12.461605939646034,0.6655615416493991,0.33443845835060093
Dickinson,2017,11,1401.0,2447.0,1614.0,833.0,259929.0,185.53104925053532,106.22353902738047,1.7466095645967166,7.244941546337007,7.802618063442671,12.468163795782296,0.6595831630568042,0.34041683694319574
Dickinson,2017,12,1389.0,2433.0,1609.0,824.0,258954.0,186.43196544276458,106.4340320591862,1.7516198704103672,7.236339342754344,7.796880342783522,12.464405718730223,0.6613234689683518,0.3386765310316482
Dickinson,2018,1,1368.0,2390.0,1595.0,795.0,252374.0,184.48391812865498,105.5958158995816,1.7470760233918128,7.221105098182496,7.779048644925556,12.438667393249686,0.6673640167364017,0.33263598326359833
Dickinson,2018,2,1368.0,2386.0,1591.0,795.0,251663.0,183.96418128654972,105.47485331098072,1.7441520467836258,7.221105098182496,7.777373602657861,12.435846169920492,0.6668063704945516,0.33319362950544845
Dickinson,2018,3,1363.0,2395.0,1587.0,808.0,252288.0,185.0975788701394,105.33945720250522,1.7571533382245048,7.217443431696533,7.781138509845015,12.438326571072338,0.6626304801670146,0.3373695198329854
Dickinson,2018,4,1342.0,2356.0,1563.0,793.0,249793.0,186.13487332339793,106.0241935483871,1.7555886736214605,7.201916317531627,7.764720544771477,12.428387853863045,0.6634125636672326,0.3365874363327674
Dickinson,2018,5,1323.0,2330.0,1540.0,790.0,247212.0,186.85714285714286,106.09957081545065,1.7611489040060468,7.187657164114956,7.753623546559746,12.418001547076786,0.6609442060085837,0.33905579399141633
Dickinson,2018,6,1314.0,2314.0,1527.0,787.0,237660.0,180.8675799086758,102.70527225583406,1.76103500761035,7.1808311990445555,7.746732907753622,12.378596359844018,0.6598962834917891,0.34010371650821086
Dickinson,2018,7,1292.0,2292.0,1508.0,784.0,236437.0,183.00077399380805,103.15750436300175,1.7739938080495357,7.163946684342547,7.73718007783463,12.373437066649386,0.6579406631762653,0.34205933682373474
Dickinson,2018,8,1262.0,2213.0,1465.0,748.0,230031.0,182.27496038034866,103.94532309082693,1.753565768621236,7.140453043101158,7.70210434005105,12.345969361431669,0.6619972887483054,0.3380027112516945
Dickinson,2018,9,1240.0,2147.0,1426.0,721.0,224596.0,181.1258064516129,104.60922217047042,1.7314516129032258,7.122866658599083,7.671826797878781,12.322058511688887,0.6641825803446669,0.335817419655333
Dickinson,2018,10,1240.0,2132.0,1422.0,710.0,226097.0,182.33629032258065,106.04924953095684,1.7193548387096773,7.122866658599083,7.664815785285735,12.328719389712754,0.6669793621013134,0.3330206378986867
Dickinson,2018,11,1225.0,2085.0,1397.0,688.0,221178.0,180.55346938775511,106.08057553956834,1.7020408163265306,7.110696122978827,7.642524134232902,12.30672308617957,0.6700239808153478,0.3299760191846523
Dickinson,2018,12,1228.0,2104.0,1400.0,704.0,221956.0,180.7459283387622,105.49239543726236,1.713355048859935,7.113142108707088,7.651595573857601,12.31023444301236,0.6653992395437263,0.33460076045627374
Dickinson,2019,1,1215.0,2104.0,1391.0,713.0,216271.0,178.00082304526748,102.79039923954373,1.7316872427983538,7.102499355774649,7.651595573857601,12.284287529905862,0.6611216730038023,0.33887832699619774
Dickinson,2019,2,1208.0,2088.0,1381.0,707.0,216451.0,179.1812913907285,103.66427203065135,1.728476821192053,7.0967213784947605,7.643961949002529,12.285119472864075,0.6613984674329502,0.33860153256704983
Dickinson,2019,3,1224.0,2084.0,1394.0,690.0,218572.0,178.5718954248366,104.8809980806142,1.7026143790849673,7.1098794630722715,7.642044402873258,12.294870758688973,0.6689059500959693,0.3310940499040307
Dickinson,2019,4,1225.0,2103.0,1398.0,705.0,217788.0,177.7861224489796,103.56062767475035,1.716734693877551,7.110696122978827,7.6511201757027,12.291277391544401,0.6647646219686163,0.33523537803138376
Dickinson,2019,5,1203.0,2074.0,1373.0,701.0,215969.0,179.52535328345803,104.13162970106075,1.7240232751454696,7.0925737159746784,7.637234388789473,12.282890157848016,0.6620057859209257,0.33799421407907426
Dickinson,2019,6,1205.0,2071.0,1371.0,700.0,215841.0,179.12116182572615,104.22066634476099,1.7186721991701244,7.094234845924755,7.635786861395585,12.282297304492378,0.6619990342829551,0.3380009657170449
Dickinson,2019,7,1190.0,2067.0,1354.0,713.0,218394.0,183.52436974789916,105.65747460087083,1.7369747899159664,7.081708586105575,7.633853559681768,12.294056049948038,0.6550556361877117,0.3449443638122883
Dickinson,2019,8,1177.0,2064.0,1338.0,726.0,216149.0,183.64401019541205,104.7233527131783,1.7536108751062023,7.0707241072602764,7.6324011266014535,12.283723263668236,0.6482558139534884,0.35174418604651164
Dickinson,2019,9,1148.0,2035.0,1310.0,725.0,209904.0,182.8432055749129,103.14692874692875,1.7726480836236933,7.045776576879511,7.618251097876695,12.254405562320812,0.6437346437346437,0.35626535626535627
Dickinson,2019,10,1144.0,1987.0,1297.0,690.0,206491.0,180.49912587412587,103.9209864116759,1.7368881118881119,7.042286171939743,7.594381242551817,12.238012106898326,0.6527428283844993,0.34725717161550074
Dickinson,2019,11,1168.0,2007.0,1334.0,673.0,208601.0,178.59674657534248,103.93672147483807,1.7183219178082192,7.0630481633881725,7.604396348796338,12.248178615401173,0.6646736422521176,0.3353263577478824
Dickinson,2019,12,1164.0,2016.0,1339.0,677.0,214481.0,184.26202749140893,106.38938492063492,1.731958762886598,7.059617628291383,7.60887062919126,12.275976435338361,0.6641865079365079,0.33581349206349204
Dickinson,2020,1,1203.0,2093.0,1384.0,709.0,218216.0,181.39318370739818,104.25991399904443,1.7398171238570241,7.0925737159746784,7.646353722445999,12.293240676915529,0.6612517916865743,0.3387482083134257
Dickinson,2020,2,1213.0,2109.0,1384.0,725.0,222740.0,183.62737015663643,105.6140350877193,1.738664468260511,7.10085190894405,7.653969180478774,12.313760450947091,0.656235182550972,0.343764817449028
Dickinson,2020,3,1262.0,2210.0,1446.0,764.0,376151.0,298.0594294770206,170.20407239819005,1.751188589540412,7.140453043101158,7.700747794511798,12.837745937498724,0.6542986425339367,0.34570135746606334
Dickinson,2020,4,1423.0,2514.0,1646.0,868.0,395506.0,277.93815881939565,157.32140015910898,1.7666900913562895,7.260522598089852,7.829630389150193,12.88792123674481,0.654733492442323,0.345266507557677
Dickinson,2020,5,1446.0,2571.0,1684.0,887.0,449066.0,310.55739972337483,174.66588875923765,1.7780082987551866,7.27655640271871,7.852050207265889,13.014925149240417,0.6549980552314275,0.34500194476857254
Dickinson,2020,6,1365.0,2343.0,1568.0,775.0,408767.0,299.4630036630037,174.46308151941955,1.7164835164835164,7.21890970761906,7.759187438507795,12.920900590542818,0.6692274861288946,0.3307725138711054
Dickinson,2020,7,1328.0,2233.0,1517.0,716.0,397712.0,299.48192771084337,178.1065830721003,1.6814759036144578,7.191429330036379,7.711101251840158,12.893483404238182,0.6793551276309897,0.3206448723690103
Dickinson,2020,8,1323.0,2234.0,1505.0,729.0,386392.0,292.05744520030237,172.95971351835274,1.688586545729403,7.187657164114956,7.711548979629146,12.864607677172422,0.6736794986571173,0.3263205013428827
Dickinson,2020,9,1320.0,2236.0,1506.0,730.0,388323.0,294.1840909090909,173.66860465116278,1.6939393939393939,7.1853870155804165,7.71244383427499,12.86959274651773,0.6735241502683363,0.32647584973166366
Dickinson,2020,10,1317.0,2266.0,1515.0,751.0,408683.0,310.31359149582386,180.35436893203882,1.7205770690964313,7.183111701743281,7.725771441587952,12.920695073385083,0.6685789938217123,0.33142100617828774
Dickinson,2020,11,1340.0,2334.0,1543.0,791.0,421782.0,314.76268656716417,180.7120822622108,1.7417910447761193,7.200424892944957,7.755338812846501,12.95224387186304,0.6610968294772922,0.3389031705227078
Dickinson,2020,12,1331.0,2327.0,1525.0,802.0,420871.0,316.20661157024796,180.86420283626987,1.7483095416979715,7.193685818395112,7.752335163302292,12.950081652408707,0.6553502363558229,0.34464976364417704
Dickinson,2021,1,1336.0,2343.0,1539.0,804.0,488181.0,365.40494011976045,208.3572343149808,1.7537425149700598,7.197435354096591,7.759187438507795,13.098441517707618,0.6568501920614597,0.34314980793854033
Dickinson,2021,2,1355.0,2396.0,1566.0,830.0,497583.0,367.219926199262,207.67237061769617,1.7682656826568266,7.2115567333138015,7.78155595923534,13.117517655836366,0.6535893155258765,0.34641068447412354
Dickinson,2021,3,1344.0,2377.0,1552.0,825.0,499720.0,371.8154761904762,210.23138409760202,1.7686011904761905,7.203405521083095,7.773594467360194,13.121803220545765,0.652923853596971,0.34707614640302903
Dickinson,2021,4,1326.0,2361.0,1530.0,831.0,490052.0,369.57164404223226,207.56120288013554,1.7805429864253393,7.189922170745808,7.766840537085513,13.1022667869052,0.6480304955527318,0.3519695044472681
