estimate,std_error,t_value,p_value,term,event_time,outcome,urban_group,n_obs,conf_low,conf_high
0.012321441700985534,0.027727644460048242,0.4443739070132356,0.6586162510016087,week_start_date::-6,-6,fast_food,rural,8320,-0.042024741440709015,0.06666762484268009
0.12447968783728698,0.03102777443125666,4.011879360315609,1.9369218280068288e-4,week_start_date::-5,-5,fast_food,rural,8320,0.06366524995202394,0.18529412572255002
0.07527196234802265,0.02926143659096418,2.5723946298407765,0.012994930760342987,week_start_date::-4,-4,fast_food,rural,8320,0.017919546629732858,0.13262437806631244
0.12364109267832525,0.027792403636278756,4.448736938928543,4.57913071959299e-5,week_start_date::-3,-3,fast_food,rural,8320,0.0691679815512189,0.1781142038054316
0.08461054445539301,0.033420540682199566,2.5316928669696313,0.01441241990520848,week_start_date::-2,-2,fast_food,rural,8320,0.019106284718281866,0.15011480419250417
0.10471871119592857,0.026565918664322334,3.941844154501774,2.4265558042601092e-4,week_start_date::0,0,fast_food,rural,8320,0.052649510613856795,0.15678791177800033
0.10920606923452629,0.03097486709466522,3.5256347961323384,8.912844053245238e-4,week_start_date::1,1,fast_food,rural,8320,0.04849532972898246,0.16991680874007012
0.13187420279745724,0.030519952484867885,4.320917696803161,7.025608884833257e-5,week_start_date::2,2,fast_food,rural,8320,0.07205509592711618,0.1916933096677983
0.1441839766158753,0.025629232278224865,5.625762607738236,7.457881902835943e-7,week_start_date::3,3,fast_food,rural,8320,0.09395068135055455,0.194417271881196
0.1569094118904148,0.027471798299213066,5.711654191014845,5.472738336007544e-7,week_start_date::4,4,fast_food,rural,8320,0.10306468722395719,0.21075413655687242
0.16167339085241658,0.03435597195849653,4.70583079552297,1.909891090141413e-5,week_start_date::5,5,fast_food,rural,8320,0.09433568581376338,0.22901109589106977
0.14291481711017825,0.028293628059504156,5.051130834462621,5.7576872553530204e-6,week_start_date::6,6,fast_food,rural,8320,0.0874593061135501,0.1983703281068064
0.12469664745664362,0.02876177279480127,4.3354993569514155,6.692383137459411e-5,week_start_date::7,7,fast_food,rural,8320,0.06832357277883314,0.1810697221344541
0.13486608991370744,0.026452158360198375,5.098490946456591,4.875175000024056e-6,week_start_date::8,8,fast_food,rural,8320,0.08301985952771862,0.18671232029969625
0.18177210896611642,0.02520421372656604,7.211973003328521,2.2724019821112704e-9,week_start_date::9,9,fast_food,rural,8320,0.132371850062047,0.23117236787018586
0.09553166231915464,0.029230450868239926,3.2682240431314615,0.001921453180755621,week_start_date::10,10,fast_food,rural,8320,0.038239978617404385,0.1528233460209049
0.21694979478247184,0.03198245219482217,6.7834008931183565,1.096254958030432e-8,week_start_date::11,11,fast_food,rural,8320,0.1542641884806204,0.2796354010843233
0.15747356574695007,0.033081017999473786,4.760239414320774,1.5838528610984185e-5,week_start_date::12,12,fast_food,rural,8320,0.09263477046798145,0.22231236102591867
0.05959642436193216,0.03349500625447484,1.779262971595064,0.08104148694767944,week_start_date::13,13,fast_food,rural,8320,-0.006053787896838525,0.12524663662070284
0.16657778092894043,0.03942870647863425,4.224784321017635,9.662996729124901e-5,week_start_date::14,14,fast_food,rural,8320,0.0892975162308173,0.24385804562706356
0.11969909461575687,0.03627745411118194,3.299545063137756,0.0017528273722713901,week_start_date::15,15,fast_food,rural,8320,0.04859528455784026,0.19080290467367347
0.09833334451349286,0.03695234547757507,2.6610853314620453,0.010335725547585314,week_start_date::16,16,fast_food,rural,8320,0.025906747377445735,0.17075994164954
0.08011984199065604,0.034039312001045846,2.3537444584130958,0.022399794377585852,week_start_date::17,17,fast_food,rural,8320,0.01340279046860618,0.1468368935127059
0.09735576157659452,0.035780790996087254,2.72089461597539,0.008834435109115024,week_start_date::18,18,fast_food,rural,8320,0.0272254112242635,0.16748611192892554
0.018876873007451507,0.03483427485754077,0.5419051518841973,0.5901985085289077,week_start_date::19,19,fast_food,rural,8320,-0.04939830571332841,0.08715205172823143
-0.014853607162730731,0.03759851481596733,-0.39505834832663933,0.6944157573777794,week_start_date::20,20,fast_food,rural,8320,-0.0885466962020267,0.05883948187656523
0.03998017192298962,0.0295872105372529,1.35126533380533,0.18246037370586526,week_start_date::21,21,fast_food,rural,8320,-0.018010760730026068,0.0979711045760053
0.11418526995546374,0.026627768851521894,4.288202687659186,7.833029718527154e-5,week_start_date::22,22,fast_food,rural,8320,0.06199484300648083,0.16637569690444665
0.064716977231689,0.029343922983079498,2.205464391008883,0.03186619285479921,week_start_date::23,23,fast_food,rural,8320,0.007202888184853179,0.12223106627852481
0.0660397743369445,0.03058947199603695,2.158905336630209,0.03549331860080047,week_start_date::24,24,fast_food,rural,8320,0.006084409224712074,0.12599513944917692
-0.039918610571201066,0.03656760362342519,-1.091638680573239,0.2800241477820573,week_start_date::25,25,fast_food,rural,8320,-0.11159111367311444,0.03175389253071231
-0.1920036675368372,0.048962330537831465,-3.9214568715940255,2.5902386753944695e-4,week_start_date::26,26,fast_food,rural,8320,-0.28796983539098686,-0.09603749968268753
